Scenario_ID,Site_Size,Soil_Type,SBC,Color,N_Value,GW_Depth,Col_Load,Settlement_mm,Seismic_Base_Shear_kN,Hydrostatic_kPa,Concrete_m3,Steel_kg,Excavation_m3,Total_Project_Cost_INR,Found_Type,Slab_Thickness_mm
40,377x523,Black Cotton,80,#2c3e50,8,4.206656666378448,1233,0.68,4480.0,56.83,3259.57,260765.25,4659.57,42999558.0,Raft Slab,1164.13057686842
40,377x523,Black Cotton,80,#2c3e50,8,2.4853188835684685,946,0.68,4480.0,73.72,3259.57,260765.25,4659.57,42999558.0,Raft Slab,1164.13057686842
40,377x523,Anomaly Pocket,75,#c0392b,7,3.5016146749510915,917,0.42,4480.0,63.75,3259.57,260765.25,4659.57,42999558.0,Raft Slab,1164.13057686842
41,660x396,Murum,250,#d35400,25,5.370508285568235,1586,0.89,7200.0,45.42,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,6.573319976953731,1313,0.89,7200.0,33.62,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,2.595975047750447,1564,0.89,7200.0,72.63,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
41,660x396,Hard Rock,600,#7f8c8d,60,2.3882053057769888,1485,0.64,7200.0,74.67,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
41,660x396,Anomaly Pocket,75,#c0392b,7,5.463999556024088,1290,0.54,7200.0,44.5,6641.12,531289.75,8891.12,87237689.61,Raft Slab,1475.8048651498611
41,660x396,Murum,250,#d35400,25,4.3367651222418155,1446,0.89,7200.0,55.56,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,3.653986492602937,1403,0.89,7200.0,62.25,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
41,660x396,Anomaly Pocket,75,#c0392b,7,4.412492769176687,1495,0.54,7200.0,54.81,6641.12,531289.75,8891.12,87248039.61,Raft Slab,1475.8048651498611
41,660x396,Anomaly Pocket,550,#c0392b,55,6.060995630149382,1232,3.94,7200.0,38.64,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
41,660x396,Hard Rock,600,#7f8c8d,60,3.335180469338826,1436,0.64,7200.0,65.38,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
41,660x396,Murum,250,#d35400,25,6.178527802949042,1075,0.89,7200.0,37.49,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,4.15346116347129,1418,0.89,7200.0,57.35,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,1.888126214155196,1140,0.89,7200.0,79.58,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
41,660x396,Hard Rock,600,#7f8c8d,60,3.2987732245518795,1584,0.64,7200.0,65.74,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
41,660x396,Hard Rock,600,#7f8c8d,60,4.759526415928455,974,0.64,7200.0,51.41,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
41,660x396,Murum,250,#d35400,25,4.018978329072421,1386,0.89,7200.0,58.67,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,1.6295570414913871,1494,0.89,7200.0,82.11,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
41,660x396,Murum,250,#d35400,25,2.0891018455822623,1024,0.89,7200.0,77.61,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
41,660x396,Hard Rock,600,#7f8c8d,60,4.965996615092726,919,0.64,7200.0,49.38,2414.95,193196.27,4664.95,32328549.4,Isolated Pad,536.6563145999495
41,660x396,Anomaly Pocket,75,#c0392b,7,6.601184995493481,1041,0.54,7200.0,33.34,6641.12,531289.75,8891.12,87268739.61,Raft Slab,1475.8048651498611
41,660x396,Black Cotton,80,#2c3e50,8,7.815895083447602,1279,0.86,7200.0,21.43,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
41,660x396,Black Cotton,80,#2c3e50,8,2.4888272067180184,808,0.86,7200.0,73.68,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
41,660x396,Black Cotton,80,#2c3e50,8,4.1983793915553775,809,0.86,7200.0,56.91,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
41,660x396,Hard Rock,600,#7f8c8d,60,3.5969206205171784,1406,0.64,7200.0,62.81,2414.95,193196.27,4664.95,32338899.4,Isolated Pad,536.6563145999495
41,660x396,Hard Rock,600,#7f8c8d,60,2.036588523821559,1541,0.64,7200.0,78.12,2414.95,193196.27,4664.95,32338899.4,Isolated Pad,536.6563145999495
42,638x713,Anomaly Pocket,75,#c0392b,7,7.150415871138362,1490,0.54,7200.0,27.95,6641.12,531289.75,8891.12,87237689.61,Raft Slab,1475.8048651498611
42,638x713,Anomaly Pocket,75,#c0392b,7,6.7309298500656265,1159,0.54,7200.0,32.07,6641.12,531289.75,8891.12,87237689.61,Raft Slab,1475.8048651498611
42,638x713,Murum,250,#d35400,25,6.247216785245645,1387,0.89,7200.0,36.81,4528.04,362243.01,6778.04,59767594.51,Standard Slab,1006.2305898749053
42,638x713,Hard Rock,600,#7f8c8d,60,5.80721773964182,1415,0.64,7200.0,41.13,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,7.367349381885467,988,0.64,7200.0,25.83,2414.95,193196.27,4664.95,32297499.4,Isolated Pad,536.6563145999495
42,638x713,Murum,250,#d35400,25,1.9647432273062795,1314,0.89,7200.0,78.83,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
42,638x713,Anomaly Pocket,550,#c0392b,55,2.463320922713519,1078,3.94,7200.0,73.93,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
42,638x713,Murum,250,#d35400,25,7.397608294942606,1052,0.89,7200.0,25.53,4528.04,362243.01,6778.04,59777944.51,Standard Slab,1006.2305898749053
42,638x713,Hard Rock,600,#7f8c8d,60,7.767292642057908,1111,0.64,7200.0,21.9,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,4.382225661680706,1259,0.64,7200.0,55.11,2414.95,193196.27,4664.95,32307849.4,Isolated Pad,536.6563145999495
42,638x713,Murum,250,#d35400,25,6.942292842283883,1148,0.89,7200.0,30.0,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
42,638x713,Murum,250,#d35400,25,3.3408927275914393,1079,0.89,7200.0,65.33,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
42,638x713,Murum,250,#d35400,25,4.885572571162269,1479,0.89,7200.0,50.17,4528.04,362243.01,6778.04,59788294.51,Standard Slab,1006.2305898749053
42,638x713,Hard Rock,600,#7f8c8d,60,7.101669250401543,1205,0.64,7200.0,28.43,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,6.234572430604189,874,0.64,7200.0,36.94,2414.95,193196.27,4664.95,32318199.4,Isolated Pad,536.6563145999495
42,638x713,Anomaly Pocket,75,#c0392b,7,7.347868675889112,973,0.54,7200.0,26.02,6641.12,531289.75,8891.12,87268739.61,Raft Slab,1475.8048651498611
42,638x713,Murum,250,#d35400,25,2.4713195140294313,1076,0.89,7200.0,73.86,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
42,638x713,Murum,250,#d35400,25,6.139124838295412,1547,0.89,7200.0,37.88,4528.04,362243.01,6778.04,59798644.51,Standard Slab,1006.2305898749053
42,638x713,Hard Rock,600,#7f8c8d,60,5.060851163592293,1030,0.64,7200.0,48.45,2414.95,193196.27,4664.95,32328549.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,4.292854237876635,1179,0.64,7200.0,55.99,2414.95,193196.27,4664.95,32328549.4,Isolated Pad,536.6563145999495
42,638x713,Black Cotton,80,#2c3e50,8,3.5741187268053567,1131,0.86,7200.0,63.04,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
42,638x713,Anomaly Pocket,75,#c0392b,7,5.779521253554668,949,0.54,7200.0,41.4,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,3.966994002395978,1524,0.86,7200.0,59.18,6641.12,531289.75,8891.12,87279089.61,Raft Slab,1475.8048651498611
42,638x713,Hard Rock,600,#7f8c8d,60,3.9544743037965775,1156,0.64,7200.0,59.31,2414.95,193196.27,4664.95,32338899.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,2.9510366767236604,1570,0.64,7200.0,69.15,2414.95,193196.27,4664.95,32338899.4,Isolated Pad,536.6563145999495
42,638x713,Black Cotton,80,#2c3e50,8,6.656504554667404,1453,0.86,7200.0,32.8,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,5.399515847412945,972,0.86,7200.0,45.13,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
42,638x713,Anomaly Pocket,75,#c0392b,7,3.2249366805836033,1543,0.54,7200.0,66.46,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
42,638x713,Anomaly Pocket,75,#c0392b,7,1.7780532532645943,1507,0.54,7200.0,80.66,6641.12,531289.75,8891.12,87289439.61,Raft Slab,1475.8048651498611
42,638x713,Hard Rock,600,#7f8c8d,60,5.284629127648604,1117,0.64,7200.0,46.26,2414.95,193196.27,4664.95,32349249.4,Isolated Pad,536.6563145999495
42,638x713,Black Cotton,80,#2c3e50,8,2.36640088788222,927,0.86,7200.0,74.89,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,6.84127476698263,1103,0.86,7200.0,30.99,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,2.582129068689134,828,0.86,7200.0,72.77,6641.12,531289.75,8891.12,87299789.61,Raft Slab,1475.8048651498611
42,638x713,Hard Rock,600,#7f8c8d,60,5.495777055098329,847,0.64,7200.0,44.19,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,3.093859808973871,816,0.64,7200.0,67.75,2414.95,193196.27,4664.95,32359599.4,Isolated Pad,536.6563145999495
42,638x713,Black Cotton,80,#2c3e50,8,2.6545101653812693,1171,0.86,7200.0,72.06,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,7.7807325143128985,1092,0.86,7200.0,21.77,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,2.5801295097211856,1480,0.86,7200.0,72.79,6641.12,531289.75,8891.12,87310139.61,Raft Slab,1475.8048651498611
42,638x713,Hard Rock,600,#7f8c8d,60,3.0412680612766443,979,0.64,7200.0,68.27,2414.95,193196.27,4664.95,32369949.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,4.924021012447475,1214,0.64,7200.0,49.8,2414.95,193196.27,4664.95,32369949.4,Isolated Pad,536.6563145999495
42,638x713,Anomaly Pocket,75,#c0392b,7,3.526881227079871,812,0.54,7200.0,63.5,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,5.123522543822719,1000,0.86,7200.0,47.84,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
42,638x713,Black Cotton,80,#2c3e50,8,6.564305287410892,1485,0.86,7200.0,33.7,6641.12,531289.75,8891.12,87320489.61,Raft Slab,1475.8048651498611
42,638x713,Hard Rock,600,#7f8c8d,60,3.387846114269166,1054,0.64,7200.0,64.87,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
42,638x713,Hard Rock,600,#7f8c8d,60,5.5718231665832585,1177,0.64,7200.0,43.44,2414.95,193196.27,4664.95,32380299.4,Isolated Pad,536.6563145999495
43,800x798,Murum,250,#d35400,25,4.523680192786405,1164,0.52,2400.0,53.72,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,4.442080955875209,858,0.52,2400.0,54.52,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,5.7039265630655525,1389,0.52,2400.0,42.14,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,6.633357720830207,801,0.52,2400.0,33.03,871.42,69713.7,1621.42,11630201.29,Standard Slab,580.9475019311126
43,800x798,Anomaly Pocket,75,#c0392b,7,3.296042835382954,1505,0.31,2400.0,65.77,1278.08,102246.76,2028.08,16916823.56,Raft Slab,852.0563361656317
43,800x798,Hard Rock,600,#7f8c8d,60,1.9283887980656982,1480,0.37,2400.0,79.18,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,1.938619388184339,846,0.37,2400.0,79.08,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,5.789211104607191,1565,0.37,2400.0,41.31,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,3.033997014200957,937,0.37,2400.0,68.34,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,2.201542086755186,1442,0.37,2400.0,76.5,464.76,37180.64,1214.76,6343579.02,Isolated Pad,309.83866769659335
43,800x798,Murum,250,#d35400,25,1.7074985179347728,814,0.52,2400.0,81.35,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,7.185520514942807,979,0.52,2400.0,27.61,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
43,800x798,Anomaly Pocket,75,#c0392b,7,7.249558699994612,1529,0.31,2400.0,26.98,1278.08,102246.76,2028.08,16924413.56,Raft Slab,852.0563361656317
43,800x798,Murum,250,#d35400,25,5.081095986951689,847,0.52,2400.0,48.25,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,7.9713776080935155,981,0.52,2400.0,19.9,871.42,69713.7,1621.42,11637791.29,Standard Slab,580.9475019311126
43,800x798,Hard Rock,600,#7f8c8d,60,5.135693451192767,896,0.37,2400.0,47.72,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,2.920622016128309,813,0.37,2400.0,69.45,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,2.967519127187085,929,0.37,2400.0,68.99,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,1.8358673156432475,1153,0.37,2400.0,80.09,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,5.8270529788984735,1171,0.37,2400.0,40.94,464.76,37180.64,1214.76,6351169.02,Isolated Pad,309.83866769659335
43,800x798,Murum,250,#d35400,25,3.9910877215892535,1188,0.52,2400.0,58.95,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,7.238184703923943,887,0.52,2400.0,27.09,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,7.262301650700972,921,0.52,2400.0,26.86,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,4.792688624688316,865,0.52,2400.0,51.08,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,5.560224453499285,1135,0.52,2400.0,43.55,871.42,69713.7,1621.42,11645381.29,Standard Slab,580.9475019311126
43,800x798,Hard Rock,600,#7f8c8d,60,4.649642704762831,1185,0.37,2400.0,52.49,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,4.171956179979787,1208,0.37,2400.0,57.17,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,1.660793848415066,1042,0.37,2400.0,81.81,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,7.661163527678793,892,0.37,2400.0,22.94,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,6.308615347964077,1414,0.37,2400.0,36.21,464.76,37180.64,1214.76,6358759.02,Isolated Pad,309.83866769659335
43,800x798,Murum,250,#d35400,25,3.604721431927651,894,0.52,2400.0,62.74,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,7.054757123218041,1296,0.52,2400.0,28.89,871.42,69713.7,1621.42,11652971.29,Standard Slab,580.9475019311126
43,800x798,Anomaly Pocket,550,#c0392b,55,6.3962910858803115,1446,2.27,2400.0,35.35,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,75,#c0392b,7,5.189401159044367,826,0.31,2400.0,47.19,1278.08,102246.76,2028.08,16939593.56,Raft Slab,852.0563361656317
43,800x798,Anomaly Pocket,550,#c0392b,55,2.988028893025134,1056,2.27,2400.0,68.79,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,3.942048862043549,1230,0.37,2400.0,59.43,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,4.18076498853445,911,0.37,2400.0,57.09,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,3.8276062507050255,1020,0.37,2400.0,60.55,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,2.433448509606044,1222,0.37,2400.0,74.23,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,1.7092212625656145,1065,0.37,2400.0,81.33,464.76,37180.64,1214.76,6366349.02,Isolated Pad,309.83866769659335
43,800x798,Murum,250,#d35400,25,2.1199932126541285,889,0.52,2400.0,77.3,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,4.380064409140175,1114,0.52,2400.0,55.13,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
43,800x798,Anomaly Pocket,75,#c0392b,7,7.212996022178046,1467,0.31,2400.0,27.34,1278.08,102246.76,2028.08,16947183.56,Raft Slab,852.0563361656317
43,800x798,Murum,250,#d35400,25,3.5781239081144456,988,0.52,2400.0,63.0,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,6.256493019069592,1033,0.52,2400.0,36.72,871.42,69713.7,1621.42,11660561.29,Standard Slab,580.9475019311126
43,800x798,Hard Rock,600,#7f8c8d,60,7.588933332324892,1163,0.37,2400.0,23.65,464.76,37180.64,1214.76,6373939.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,3.8379641372219178,1436,0.37,2400.0,60.45,464.76,37180.64,1214.76,6373939.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,75,#c0392b,7,6.576334476198758,1103,0.31,2400.0,33.59,1278.08,102246.76,2028.08,16947183.56,Raft Slab,852.0563361656317
43,800x798,Hard Rock,600,#7f8c8d,60,3.127539371296085,1149,0.37,2400.0,67.42,464.76,37180.64,1214.76,6373939.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,5.276122046507256,849,0.37,2400.0,46.34,464.76,37180.64,1214.76,6373939.02,Isolated Pad,309.83866769659335
43,800x798,Murum,250,#d35400,25,1.6296441415885952,1102,0.52,2400.0,82.11,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,2.9739486105098636,1524,0.52,2400.0,68.93,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,7.464157057503577,996,0.52,2400.0,24.88,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,6.862829538294653,1076,0.52,2400.0,30.78,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
43,800x798,Murum,250,#d35400,25,4.263359064664735,1539,0.52,2400.0,56.28,871.42,69713.7,1621.42,11668151.29,Standard Slab,580.9475019311126
43,800x798,Hard Rock,600,#7f8c8d,60,6.980679572796333,1597,0.37,2400.0,29.62,464.76,37180.64,1214.76,6381529.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,3.2081437467745566,1139,0.37,2400.0,66.63,464.76,37180.64,1214.76,6381529.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,7.5638583762052685,1436,0.37,2400.0,23.9,464.76,37180.64,1214.76,6381529.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,2.098062875957864,925,0.37,2400.0,77.52,464.76,37180.64,1214.76,6381529.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,7.783941839770883,957,0.37,2400.0,21.74,464.76,37180.64,1214.76,6381529.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,550,#c0392b,55,7.5321077253738675,1094,2.27,2400.0,24.21,464.76,37180.64,1214.76,6389119.02,Isolated Pad,309.83866769659335
43,800x798,Black Cotton,80,#2c3e50,8,4.3228700770409105,1428,0.5,2400.0,55.69,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,7.300965701783996,1021,0.5,2400.0,26.48,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,6.257690330622673,868,0.5,2400.0,36.71,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,2.9195920215935165,1524,0.5,2400.0,69.46,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
43,800x798,Hard Rock,600,#7f8c8d,60,2.0324310360429316,822,0.37,2400.0,78.16,464.76,37180.64,1214.76,6389119.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,550,#c0392b,55,5.250670527619935,1272,2.27,2400.0,46.59,464.76,37180.64,1214.76,6389119.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,6.338844311084635,1354,0.37,2400.0,35.92,464.76,37180.64,1214.76,6389119.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,3.769868745636085,802,0.37,2400.0,61.12,464.76,37180.64,1214.76,6389119.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,75,#c0392b,7,2.4458228903812795,956,0.31,2400.0,74.11,1278.08,102246.76,2028.08,16962363.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,7.969152793668675,1156,0.5,2400.0,19.92,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,4.322398592819292,1551,0.5,2400.0,55.7,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,6.810700790049823,890,0.5,2400.0,31.29,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
43,800x798,Anomaly Pocket,75,#c0392b,7,3.4118477459296788,1434,0.31,2400.0,64.63,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,5.432467853012934,965,0.5,2400.0,44.81,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
43,800x798,Anomaly Pocket,75,#c0392b,7,5.789666311960301,1474,0.31,2400.0,41.3,1278.08,102246.76,2028.08,16969953.56,Raft Slab,852.0563361656317
43,800x798,Hard Rock,600,#7f8c8d,60,3.4850778959703685,1415,0.37,2400.0,63.91,464.76,37180.64,1214.76,6396709.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,6.537927594334933,943,0.37,2400.0,33.96,464.76,37180.64,1214.76,6396709.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,2.821095334883704,1184,0.37,2400.0,70.43,464.76,37180.64,1214.76,6396709.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,1.564087775575625,1192,0.37,2400.0,82.76,464.76,37180.64,1214.76,6396709.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,550,#c0392b,55,2.8157722745197624,1534,2.27,2400.0,70.48,464.76,37180.64,1214.76,6404299.02,Isolated Pad,309.83866769659335
43,800x798,Black Cotton,80,#2c3e50,8,4.335316885790787,1031,0.5,2400.0,55.57,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
43,800x798,Anomaly Pocket,75,#c0392b,7,6.467508694651072,1357,0.31,2400.0,34.65,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,2.706170411253288,1234,0.5,2400.0,71.55,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
43,800x798,Black Cotton,80,#2c3e50,8,4.280034997044966,824,0.5,2400.0,56.11,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
43,800x798,Hard Rock,600,#7f8c8d,60,2.46090847566065,1566,0.37,2400.0,73.96,464.76,37180.64,1214.76,6404299.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,5.174512759136073,1066,0.37,2400.0,47.34,464.76,37180.64,1214.76,6404299.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,4.133127072372655,1563,0.37,2400.0,57.55,464.76,37180.64,1214.76,6404299.02,Isolated Pad,309.83866769659335
43,800x798,Hard Rock,600,#7f8c8d,60,7.817376370789926,924,0.37,2400.0,21.41,464.76,37180.64,1214.76,6404299.02,Isolated Pad,309.83866769659335
43,800x798,Anomaly Pocket,75,#c0392b,7,1.5207319456540924,1113,0.31,2400.0,83.18,1278.08,102246.76,2028.08,16977543.56,Raft Slab,852.0563361656317
43,800x798,Anomaly Pocket,550,#c0392b,55,7.4529043006097835,1191,2.27,2400.0,24.99,464.76,37180.64,1214.76,6411889.02,Isolated Pad,309.83866769659335
43,800x798,Black Cotton,80,#2c3e50,8,2.3572290849194815,1400,0.5,2400.0,74.98,1278.08,102246.76,2028.08,16985133.56,Raft Slab,852.0563361656317
